"Year","Month","Pl_inp_t_C_ha","OA_inp_t_C_ha","TEMP_C","RM_Temp","RAIN_mm","PEVAP_mm","SMD_mm","RM_Moist","PC","RM_PC","DPM_t_C_ha","RPM_t_C_ha","Bio_t_C_ha","Hum_t_C_ha","IOM_t_C_ha","SOC_t_C_ha","CO2_t_C_ha"
2020,6,0,0,16.9,2.23856432581044,89.57,4.44,0,1,1,0.6,0.0574911364602177,8.13892287549307,1.07017862572775,45.4390429233312,3.0041,57.7097355610122,10.7381767569926
2020,7,0,0,18.5,2.53584286492207,103.2,4.65,0,1,1,0.6,0.0161789231486222,7.83515143320098,1.03632096188835,45.3850684824735,3.0041,57.2768198007115,11.1710925172934
2020,8,0,0,18.4,2.51701829650327,105.96,3.49,0,1,1,0.6,0.00459606363989249,7.5448478697336,1.00124610019461,45.3267680823282,3.0041,56.8815581158963,11.5663542021086
2020,9,0,0,15.3,1.95107327120539,55.74,2.34,0,1,1,0.6,0.00173266999951778,7.32723941153678,0.974200908961475,45.2799620216803,3.0041,56.5872350121781,11.8606773058268
2020,10,2.3,0,11.5,1.321422018351,65.84,1.25,0,1,1,0.6,1.35827194547608,8.12605664847933,0.956081894247481,45.2476958103052,3.0041,58.6922062985081,12.0557060194968
2020,11,0,0,7.13,0.725049354203736,58.83,0.69,0,1,1,0.6,0.945244727975597,8.03815861110812,0.986507745716267,45.2771536928733,3.0041,58.2511647776733,12.4967475403316
2020,12,0,0,4.44,0.444772680629876,73.82,0.5,0,1,1,0.6,0.756768598988648,7.98470980333848,0.998484196564943,45.287952942078,3.0041,58.0320155409701,12.7158967770348
2021,1,0,0,3.38,0.354534878846153,59.58,0.57,0,1,1,0.6,0.633835898418268,7.94235964088013,1.0052628039696,45.2934907690644,3.0041,57.8790491123324,12.8688632056725
2021,2,0,0,4.29,0.431296337046394,52.92,0.83,0,1,1,0.6,0.510883672290929,7.89114283236954,1.01087455820505,45.2972247905275,3.0041,57.714225853393,13.0336864646118
2021,3,0,0,6.83,0.690260651949626,53.3,1.73,0,1,1,0.6,0.361771063731821,7.80986017422969,1.01521986310614,45.2977950430003,3.0041,57.488746144068,13.2591661739368
2021,4,0,0,9.91,1.08624679760332,45.03,3.03,0,1,1,0.6,0.21016400294602,7.68363973175983,1.01405110531397,45.2892092459433,3.0041,57.2011640859631,13.5467482320417
2021,5,0,0,13.7,1.67570940522576,60.12,3.82,0,1,1,0.6,0.0909248635076354,7.4929135750302,1.00147281023166,45.2626560861064,3.0041,56.8520673348759,13.8958449831289
2021,6,0,0,16.9,2.23856432581044,59.57,4.44,0,1,1,0.6,0.029688249470948,7.24549033327913,0.976025596632819,45.2152907024394,3.0041,56.4705948818223,14.2773174361825
2021,7,0,0,18.5,2.53584286492207,73.2,4.65,0,1,1,0.6,0.00835474711723543,6.97506473982856,0.943868743390983,45.1550067259118,3.0041,56.0863949562486,14.6615173617563
2021,8,2.08,0,18.4,2.51701829650327,75.96,3.49,0,1,1,0.6,1.22991437700816,7.56908763451445,0.911833652624627,45.0922025819034,3.0041,57.8071382460506,15.0207740719542
2021,9,0,0,15.3,1.95107327120539,55.74,2.34,0,1,0,1,0.241967989129684,7.20875099924774,0.970372862619249,45.1234470110401,3.0041,56.5486388620368,16.2792734559681
2021,10,0,0,11.5,1.321422018351,65.84,1.25,0,1,1,0.6,0.124972589831456,7.06727076018567,0.963232667975981,45.104083916199,3.0041,56.2636599341921,16.5642523838128
2021,11,0,0,7.13,0.725049354203736,58.83,0.69,0,1,1,0.6,0.0869705673249666,6.99082541205885,0.956655663332031,45.0904062168981,3.0041,56.128957859614,16.6989544583909
2021,12,0,0,4.44,0.444772680629876,73.82,0.5,0,1,1,0.6,0.0696291578676353,6.94434072549346,0.952040888739138,45.0813012536051,3.0041,56.0514120257053,16.7765002922995
2022,1,0,0,3.38,0.354534878846153,59.58,0.57,0,1,1,0.6,0.0583183021760158,6.90750858442206,0.948135175016964,45.073735716113,3.0041,55.991797777728,16.8361145402768
2022,2,0,0,4.29,0.431296337046394,52.92,0.83,0,1,1,0.6,0.0470056499668216,6.86296507840495,0.943190403072545,45.0642243223331,3.0041,55.9214854537774,16.9064268642274
2022,3,0,0,6.83,0.690260651949626,53.3,1.73,0,1,1,0.6,0.0332860197188271,6.79227315758387,0.934983890645791,45.0484311850342,3.0041,55.8130742529827,17.0148380650221
2022,4,0,0,9.91,1.08624679760332,45.03,3.03,0,1,1,0.6,0.0193368786162362,6.68249862843732,0.921655690272516,45.0225254309994,3.0041,55.6501166283255,17.1777956896793
2022,5,0,0,13.7,1.67570940522576,60.12,3.82,0,1,1,0.6,0.00836586201347039,6.51662316768599,0.900842440093254,44.9809165854643,3.0041,55.410848055257,17.4170642627479
2022,6,0,0,16.9,2.23856432581044,59.57,4.44,0,1,1,0.6,0.00273157185960009,6.30143797793656,0.873444842029488,44.9234794756458,3.0041,55.1051938674714,17.7227184505334
2022,7,2.24,2.784,18.5,2.53584286492207,73.2,4.65,0,1,1,0.6,2.68689592102196,8.34844031857298,0.843462301802994,44.9124999679196,3.0041,59.7953985093175,18.0565138086873
2022,8,0,0,18.4,2.51701829650327,75.96,3.49,0,1,1,0.6,0.76328594513635,8.03911866799113,1.00625261716458,45.069618767834,3.0041,57.8823759981261,19.9695363198788
2022,9,0,0,15.3,1.95107327120539,55.74,2.34,0,1,1,0.6,0.287751163128426,7.80725445431752,1.02529226514306,45.0777800113993,3.0041,57.2021778939883,20.6497344240166
2022,10,0,0,11.5,1.321422018351,65.84,1.25,0,1,1,0.6,0.148618865712439,7.65402787918258,1.01925612982982,45.0625242404622,3.0041,56.8885271151871,20.9633852028178
2022,11,0,0,7.13,0.725049354203736,58.83,0.69,0,1,1,0.6,0.103426416013589,7.57123568886595,1.01276837361091,45.0505363317798,3.0041,56.7420668102703,21.1098455077346
2022,12,0,0,4.44,0.444772680629876,73.82,0.5,0,1,1,0.6,0.0828038090332955,7.52089163116676,1.00809291902495,45.0423376318186,3.0041,56.6582259910436,21.1936863269612
2023,1,0,0,3.38,0.354534878846153,59.58,0.57,0,1,1,0.6,0.0693528071344578,7.48100151740479,1.00409156501155,45.0354389860272,3.0041,56.593984875578,21.2579274424269
2023,2,0,0,4.29,0.431296337046394,52.92,0.83,0,1,1,0.6,0.0558996687959054,7.43275980593504,0.99898638116974,45.0266840963763,3.0041,56.518429952277,21.3334823657278
2023,3,1.12,0,6.83,0.690260651949626,53.3,1.73,0,1,1,0.6,0.700567730575016,7.81521511219733,0.990447503711237,45.0120018204922,3.0041,57.5223321669758,21.4495801510291
2023,4,0,0,9.91,1.08624679760332,45.03,3.03,0,1,1,0.6,0.406981467986058,7.68890812494631,1.00358033302048,45.0194911515081,3.0041,57.1230610774609,21.8488512405439
2023,5,0,0,13.7,1.67570940522576,60.12,3.82,0,1,1,0.6,0.176075512019411,7.49805119420597,1.00212540591053,45.0057861853294,3.0041,56.6861382974653,22.2857740205395
2023,6,0,0,16.9,2.23856432581044,89.57,4.44,0,1,1,0.6,0.0574911363613782,7.25045830330859,0.982064095479038,44.9653723136238,3.0041,56.2594858487728,22.712426469232
2023,7,0,0,18.5,2.53584286492207,103.2,4.65,0,1,1,0.6,0.0161789231208072,6.97984728883313,0.95133045544961,44.9079610743867,3.0041,55.8594177417902,23.1124945762146
2023,8,0,0,18.4,2.51701829650327,105.96,3.49,0,1,1,0.6,0.00459606363199089,6.72123396684676,0.91924895810769,44.846421662478,3.0041,55.4956006510644,23.4763116669404
2023,9,0,0,15.3,1.95107327120539,55.74,2.34,0,1,1,0.6,0.00173266999653896,6.52738017602709,0.894475830548083,44.7972168070456,3.0041,55.2249054836173,23.7470068343875
2023,10,2.3,0,11.5,1.321422018351,65.84,1.25,0,1,1,0.6,1.35827194547454,7.34189559367635,0.877877242729101,44.7633794522697,3.0041,57.3455242341497,23.9263880838551
2023,11,0,0,7.13,0.725049354203736,58.83,0.69,0,1,1,0.6,0.945244727974527,7.26247968000693,0.909133815375777,44.7919930303116,3.0041,56.9129512536689,24.358961064336
2023,12,0,0,4.44,0.444772680629876,73.82,0.5,0,1,1,0.6,0.756768598987791,7.21418865974624,0.921617948292422,44.8022805672985,3.0041,56.6989557743249,24.5729565436799
2024,1,0,0,3.38,0.354534878846153,59.58,0.57,0,1,1,0.6,0.63383589841755,7.17592527018415,0.928799427662512,44.8074139302017,3.0041,56.550074526466,24.7218377915389
2024,2,0,0,4.29,0.431296337046394,52.92,0.83,0,1,1,0.6,0.51088367229035,7.12965086219114,0.934897656221714,44.8106601232287,3.0041,56.3901923139319,24.881720004073
2024,3,0,0,6.83,0.690260651949626,53.3,1.73,0,1,1,0.6,0.361771063731411,7.05621194643475,0.940011254255797,44.8104593599752,3.0041,56.1725536243971,25.0993586936077
2024,4,0,0,9.91,1.08624679760332,45.03,3.03,0,1,1,0.6,0.210164002945782,6.9421717236688,0.940026775493954,44.8006841365539,3.0041,55.8971466386625,25.3747656793424
2024,5,0,0,13.7,1.67570940522576,60.12,3.82,0,1,1,0.6,0.0909248635075324,6.76985056098601,0.929218807459172,44.7723522470397,3.0041,55.5664464789924,25.7054658390124
2024,6,0,0,16.9,2.23856432581044,59.57,4.44,0,1,1,0.6,0.0296882494709144,6.54630355818174,0.906045902312621,44.7227130259993,3.0041,55.2088507359645,26.0630615820403
2024,7,0,0,18.5,2.53584286492207,73.2,4.65,0,1,1,0.6,0.00835474711722596,6.30197392095929,0.876364870506545,44.659988198527,3.0041,54.85078173711,26.4211305808948
2024,8,2.08,0,18.4,2.51701829650327,75.96,3.49,0,1,1,0.6,1.22991437700816,6.92093579288395,0.846701475457055,44.5948964622939,3.0041,56.596548107643,26.7553642103618
2024,9,0,0,15.3,1.95107327120539,55.74,2.34,0,1,0,1,0.241967989129683,6.59145530105652,0.908141100075517,44.6233803291194,3.0041,55.3690447193812,27.9828675986237
2024,10,0,0,11.5,1.321422018351,65.84,1.25,0,1,1,0.6,0.124972589831456,6.46209021799875,0.902185409870045,44.6029508725889,3.0041,55.0962990902892,28.2556132277156
2024,11,0,0,7.13,0.725049354203736,58.83,0.69,0,1,1,0.6,0.0869705673249665,6.39219099479016,0.896255529367484,44.5887017238605,3.0041,54.9682188153431,28.3836935026617
2024,12,0,0,4.44,0.444772680629876,73.82,0.5,0,1,1,0.6,0.0696291578676352,6.34968685867679,0.892036213660465,44.5792509891953,3.0041,54.8947032194002,28.4572090986047
2025,1,0,0,3.38,0.354534878846153,59.58,0.57,0,1,1,0.6,0.0583183021760156,6.3160087067279,0.888444303776173,44.5714124685685,3.0041,54.8382837812486,28.5136285367563
2025,2,0,0,4.29,0.431296337046394,52.92,0.83,0,1,1,0.6,0.0470056499668215,6.27527952508538,0.883878434814628,44.5615722233891,3.0041,54.7718358332559,28.5800764847489
2025,3,0,0,6.83,0.690260651949626,53.3,1.73,0,1,1,0.6,0.0332860197188271,6.21064105494171,0.876270274848778,44.5452602604286,3.0041,54.6695576099379,28.6823547080669
2025,4,0,0,9.91,1.08624679760332,45.03,3.03,0,1,1,0.6,0.0193368786162361,6.11026667633722,0.863864271880318,44.5185564308493,3.0041,54.5161242576831,28.8357880603218
2025,5,0,0,13.7,1.67570940522576,60.12,3.82,0,1,1,0.6,0.00836586201347038,5.95859536944943,0.844429275628186,44.475759615525,3.0041,54.2912501226161,29.0606621953887
2025,6,0,0,16.9,2.23856432581044,59.57,4.44,0,1,1,0.6,0.00273157185960009,5.7618367964552,0.818801790925758,44.4168142043174,3.0041,54.004284363558,29.3476279544469
2025,7,2.24,2.784,18.5,2.53584286492207,73.2,4.65,0,1,1,0.6,2.68689592102196,7.82897883268386,0.790745614337559,44.4042298077727,3.0041,58.7149501758161,29.6609621421887
2025,8,0,0,18.4,2.51701829650327,75.96,3.49,0,1,1,0.6,0.76328594513635,7.53890397289136,0.955380770852392,44.5598594449143,3.0041,56.8215301337944,31.5543821842104
2025,9,0,0,15.3,1.95107327120539,55.74,2.34,0,1,1,0.6,0.287751163128426,7.32146694853255,0.97582027944387,44.566933738435,3.0041,56.1560721295398,32.219840188465
2025,10,0,0,11.5,1.321422018351,65.84,1.25,0,1,1,0.6,0.148618865712439,7.17777452604888,0.970720760640425,44.5509739874715,3.0041,55.8521881398733,32.5237241781316
2025,11,0,0,7.13,0.725049354203736,58.83,0.69,0,1,1,0.6,0.103426416013589,7.10013387932132,0.96474472707636,44.5386104902958,3.0041,55.7110155127071,32.6648968052978
2025,12,0,0,4.44,0.444772680629876,73.82,0.5,0,1,1,0.6,0.0828038090332955,7.0529223587213,0.960381992923484,44.530185127234,3.0041,55.6303932879121,32.7455190300927
2026,1,0,0,3.38,0.354534878846153,59.58,0.57,0,1,1,0.6,0.0693528071344578,7.0155143107077,0.956628786848554,44.5231078680015,3.0041,55.5687037726922,32.8072085453127
2026,2,0,0,4.29,0.431296337046394,52.92,0.83,0,1,1,0.6,0.0558996687959054,6.97027432293311,0.951823218962819,44.5141382267749,3.0041,55.4962354374668,32.8796768805381
2026,3,1.12,0,6.83,0.690260651949626,53.3,1.73,0,1,1,0.6,0.700567730575016,7.35749345747834,0.943757448908998,44.4991181136082,3.0041,56.5050367505706,32.9908755674342
2026,4,0,0,9.91,1.08624679760332,45.03,3.03,0,1,1,0.6,0.406981467986058,7.23858402005507,0.957619354292573,44.5060901998409,3.0041,56.1133750421746,33.3825372758302
2026,5,0,0,13.7,1.67570940522576,60.12,3.82,0,1,1,0.6,0.176075512019411,7.05890520135629,0.957253847573224,44.4916211216325,3.0041,55.6879556825815,33.8079566354234
2026,6,0,0,16.9,2.23856432581044,89.57,4.44,0,1,1,0.6,0.0574911363613782,6.82581333520247,0.938591392666882,44.4502480798966,3.0041,55.2762439441274,34.2196683738775
2026,7,0,0,18.5,2.53584286492207,103.2,4.65,0,1,1,0.6,0.0161789231208072,6.57105147133293,0.909379813981274,44.3918314341237,3.0041,54.8925416425587,34.6033706754461
2026,8,0,0,18.4,2.51701829650327,105.96,3.49,0,1,1,0.6,0.00459606363199089,6.32758461888996,0.878755810597948,44.3293752558426,3.0041,54.5444117489625,34.9515005690423
2026,9,0,0,15.3,1.95107327120539,55.74,2.34,0,1,1,0.6,0.00173266999653896,6.14508446026514,0.855088680209588,44.2795124157201,3.0041,54.2855182261913,35.2103940918135
2026,10,2.3,0,11.5,1.321422018351,65.84,1.25,0,1,1,0.6,1.35827194547454,6.9671028821469,0.839230160360835,44.2452545624948,3.0041,56.4139595504771,35.3819527675277
2026,11,0,0,7.13,0.725049354203736,58.83,0.69,0,1,1,0.6,0.945244727974527,6.89174103125227,0.870891115507612,44.2736457529349,3.0041,55.9856226276693,35.8102896903355
2026,12,0,0,4.44,0.444772680629876,73.82,0.5,0,1,1,0.6,0.756768598987791,6.84591519483888,0.883622383470413,44.2837997867339,3.0041,55.774205964031,36.0217063539738
2027,1,0,0,3.38,0.354534878846153,59.58,0.57,0,1,1,0.6,0.63383589841755,6.80960509368075,0.890999969074228,44.2888283438191,3.0041,55.6273693049916,36.1685430130132
2027,2,0,0,4.29,0.431296337046394,52.92,0.83,0,1,1,0.6,0.51088367229035,6.76569292451623,0.897334969349832,44.2919490201779,3.0041,55.4699605863343,36.3259517316705
2027,3,0,0,6.83,0.690260651949626,53.3,1.73,0,1,1,0.6,0.361771063731411,6.69600295479387,0.902822406703591,44.2915519575775,3.0041,55.2562483828064,36.5396639351984
2027,4,0,0,9.91,1.08624679760332,45.03,3.03,0,1,1,0.6,0.210164002945782,6.58778431363018,0.903413946059603,44.2814790845258,3.0041,54.9869413471613,36.8089709708435
2027,5,0,0,13.7,1.67570940522576,60.12,3.82,0,1,1,0.6,0.0909248635075324,6.42425988674835,0.893466503842189,44.2527144649235,3.0041,54.6654657190216,37.1304465989832
2027,6,0,0,16.9,2.23856432581044,59.57,4.44,0,1,1,0.6,0.0296882494709144,6.21212462172573,0.871398284327642,44.202545299534,3.0041,54.3198564550583,37.4760558629465
2027,7,0,0,18.5,2.53584286492207,73.2,4.65,0,1,1,0.6,0.00835474711722596,5.98026764446871,0.842919030746017,44.1392835152581,3.0041,53.9749249375901,37.8209873804147
2027,8,2.08,0,18.4,2.51701829650327,75.96,3.49,0,1,1,0.6,1.22991437700816,6.61114919391987,0.814406356036666,44.0737221601228,3.0041,55.7332920870875,38.1426202309174
2027,9,0,0,15.3,1.95107327120539,55.74,2.34,0,1,0,1,0.241967989129683,6.29641651135447,0.877251753022034,44.1016906919843,3.0041,54.5214269454905,39.3544853725143
2027,10,0,0,11.5,1.321422018351,65.84,1.25,0,1,1,0.6,0.124972589831456,6.17284191246019,0.871870834761009,44.0810776170723,3.0041,54.254862954125,39.6210493638799
2027,11,0,0,7.13,0.725049354203736,58.83,0.69,0,1,1,0.6,0.0869705673249665,6.10607143416067,0.866255057428167,44.0667340813512,3.0041,54.130131140265,39.7457811777398
2027,12,0,0,4.44,0.444772680629876,73.82,0.5,0,1,1,0.6,0.0696291578676352,6.06546981703642,0.862227713482454,44.0572276738199,3.0041,54.0586543622065,39.8172579557984
2028,1,0,0,3.38,0.354534878846153,59.58,0.57,0,1,1,0.6,0.0583183021760156,6.03329912599512,0.85878813714168,44.0493460067503,3.0041,54.0038515720631,39.8720607459417
2028,2,0,0,4.29,0.431296337046394,52.92,0.83,0,1,1,0.6,0.0470056499668215,5.99439301496576,0.854406180609291,44.0394547884822,3.0041,53.9393596340241,39.9365526839807
2028,3,0,0,6.83,0.690260651949626,53.3,1.73,0,1,1,0.6,0.0332860197188271,5.93264781423352,0.847088363640585,44.0230647528089,3.0041,53.8401869504019,40.035725367603
2028,4,0,0,9.91,1.08624679760332,45.03,3.03,0,1,1,0.6,0.0193368786162361,5.83676627276863,0.83512963776491,43.996246679143,3.0041,53.6915794682928,40.184332849712
2028,5,0,0,13.7,1.67570940522576,60.12,3.82,0,1,1,0.6,0.00836586201347038,5.69188389439099,0.8163626355412,43.9532938503596,3.0041,53.4740062423053,40.4019060756995
2028,6,0,0,16.9,2.23856432581044,59.57,4.44,0,1,1,0.6,0.00273157185960009,5.50393239185211,0.791592390159455,43.8941768159854,3.0041,53.1965331698566,40.6793791481482
2028,7,2.24,2.784,18.5,2.53584286492207,73.2,4.65,0,1,1,0.6,2.68689592102196,7.58070027097893,0.76446856137894,43.8814463944171,3.0041,57.917611147797,40.9823011702078
2028,8,0,0,18.4,2.51701829650327,75.96,3.49,0,1,1,0.6,0.76328594513635,7.2998244868916,0.929996348682123,44.0369794282051,3.0041,56.0341862089152,42.8657261090896
2028,9,0,0,15.3,1.95107327120539,55.74,2.34,0,1,1,0.6,0.287751163128426,7.08928299167177,0.951113406678229,44.0440101219621,3.0041,55.3762576834405,43.5236546345643
2028,10,0,0,11.5,1.321422018351,65.84,1.25,0,1,1,0.6,0.148618865712439,6.95014745313741,0.946467435663401,44.0280357597037,3.0041,55.077369514217,43.8225428037878
2028,11,0,0,7.13,0.725049354203736,58.83,0.69,0,1,1,0.6,0.103426416013589,6.87496900595226,0.940739324401551,44.0156691833267,3.0041,54.9389039296941,43.9610083883107
2028,12,0,0,4.44,0.444772680629876,73.82,0.5,0,1,1,0.6,0.0828038090332955,6.82925469318496,0.936528132355311,44.0072436607814,3.0041,54.8599302953549,44.0399820226499
2029,1,0,0,3.38,0.354534878846153,59.58,0.57,0,1,1,0.6,0.0693528071344578,6.79303295778702,0.932895182312626,44.0001672310396,3.0041,54.7995481782737,44.1003641397311
2029,2,0,0,4.29,0.431296337046394,52.92,0.83,0,1,1,0.6,0.0558996687959054,6.74922765508903,0.928234793513471,43.9911997776606,3.0041,54.728661895059,44.1712504229457
2029,3,1.12,0,6.83,0.690260651949626,53.3,1.73,0,1,1,0.6,0.700567730575016,7.13872367919474,0.920398187991795,43.9761858958583,3.0041,55.7399754936199,44.2799368243849
2029,4,0,0,9.91,1.08624679760332,45.03,3.03,0,1,1,0.6,0.406981467986058,7.02334992840324,0.934613052385595,43.983174495728,3.0041,55.3522189445029,44.6676933735019
2029,5,0,0,13.7,1.67570940522576,60.12,3.82,0,1,1,0.6,0.176075512019411,6.84901373019827,0.934774515315798,43.9687466313037,3.0041,54.9327103888371,45.0872019291676
2029,6,0,0,16.9,2.23856432581044,89.57,4.44,0,1,1,0.6,0.0574911363613782,6.62285268310299,0.916788115227429,43.9274572528843,3.0041,54.5286891875761,45.4912231304287
2029,7,0,0,18.5,2.53584286492207,103.2,4.65,0,1,1,0.6,0.0161789231208072,6.37566598009442,0.888311704181334,43.8691729621731,3.0041,54.1534295695697,45.8664827484351
2029,8,0,0,18.4,2.51701829650327,105.96,3.49,0,1,1,0.6,0.00459606363199089,6.13943843946819,0.858391565286205,43.8068856584097,3.0041,53.8134117267961,46.2065005912087
2029,9,0,0,15.3,1.95107327120539,55.74,2.34,0,1,1,0.6,0.00173266999653896,5.96236479185147,0.835258886449921,43.7571779553392,3.0041,53.5606343036371,46.4592780143677
2029,10,2.3,0,11.5,1.321422018351,65.84,1.25,0,1,1,0.6,1.35827194547454,6.7879693026925,0.819758259937518,43.7230367188719,3.0041,55.6931362269765,46.6267760910283
2029,11,0,0,7.13,0.725049354203736,58.83,0.69,0,1,1,0.6,0.945244727974527,6.71454510627685,0.851614918228117,43.7514957129123,3.0041,55.2670004653917,47.0529118526131
2029,12,0,0,4.44,0.444772680629876,73.82,0.5,0,1,1,0.6,0.756768598987791,6.6698975137113,0.864465828536363,43.7616926774598,3.0041,55.0569246186953,47.2629876993095
2030,1,0,0,3.38,0.354534878846153,59.58,0.57,0,1,1,0.6,0.63383589841755,6.63452099405769,0.87193836078326,43.7667561958734,3.0041,54.9111514491319,47.4087608688729
2030,2,0,0,4.29,0.431296337046394,52.92,0.83,0,1,1,0.6,0.51088367229035,6.59173786578393,0.878387979663861,43.7699203172816,3.0041,54.7550298350197,47.5648824829851
2030,3,0,0,6.83,0.690260651949626,53.3,1.73,0,1,1,0.6,0.361771063731411,6.52383971885213,0.884056312814087,43.7695949045645,3.0041,54.5433619999621,47.7765503180427
2030,4,0,0,9.91,1.08624679760332,45.03,3.03,0,1,1,0.6,0.210164002945782,6.41840352440743,0.88492639802861,43.7596399903555,3.0041,54.2772339157373,48.0426784022675
2030,5,0,0,13.7,1.67570940522576,60.12,3.82,0,1,1,0.6,0.0909248635075324,6.2590835303309,0.875394668031178,43.7310695496093,3.0041,53.9605726114789,48.3593397065259
2030,6,0,0,16.9,2.23856432581044,59.57,4.44,0,1,1,0.6,0.0296882494709144,6.05240254809911,0.853859572165688,43.6811819511957,3.0041,53.6212323209314,48.6986799970734
2030,7,0,0,18.5,2.53584286492207,73.2,4.65,0,1,1,0.6,0.00835474711722596,5.82650692536205,0.825959949191497,43.6182682051222,3.0041,53.283189826793,49.0367224912118
2030,8,2.08,0,18.4,2.51701829650327,75.96,3.49,0,1,1,0.6,1.22991437700816,6.46308552930647,0.798002251236194,43.5530812836017,3.0041,55.0481834411526,49.3517288768522
2030,9,0,0,15.3,1.95107327120539,55.74,2.34,0,1,0,1,0.241967989129683,6.15540161738403,0.861524665152217,43.5815754022995,3.0041,53.8445696739654,50.5553426440394
2030,10,0,0,11.5,1.321422018351,65.84,1.25,0,1,1,0.6,0.124972589831456,6.03459460207147,0.856421567034055,43.5611875218716,3.0041,53.5812762808086,50.8186360371962
2030,11,0,0,7.13,0.725049354203736,58.83,0.69,0,1,1,0.6,0.0869705673249665,5.96931951911321,0.850957770833287,43.5469704226377,3.0041,53.4583182799092,50.9415940380956
2030,12,0,0,4.44,0.444772680629876,73.82,0.5,0,1,1,0.6,0.0696291578676352,5.92962721806161,0.84702335747385,43.5375425837973,3.0041,53.3879223172004,51.0119900008044
2031,1,0,0,3.38,0.354534878846153,59.58,0.57,0,1,1,0.6,0.0583183021760156,5.89817702360403,0.843657533425483,43.5297241038676,3.0041,53.3339769630731,51.0659353549317
2031,2,0,0,4.29,0.431296337046394,52.92,0.83,0,1,1,0.6,0.0470056499668215,5.86014225599861,0.839364603126021,43.5199104450865,3.0041,53.270522954178,51.1293893638268
2031,3,0,0,6.83,0.690260651949626,53.3,1.73,0,1,1,0.6,0.0332860197188271,5.79977990421209,0.83218725943942,43.5036461432011,3.0041,53.1729993265714,51.2269129914334
2031,4,0,0,9.91,1.08624679760332,45.03,3.03,0,1,1,0.6,0.0193368786162361,5.70604573107631,0.820444760599394,43.4770298748935,3.0041,53.0269572451854,51.3729550728194
2031,5,0,0,13.7,1.67570940522576,60.12,3.82,0,1,1,0.6,0.00836586201347038,5.5644081464934,0.80200029133785,43.434397601297,3.0041,52.8132719011417,51.5866404168631
2031,6,0,0,16.9,2.23856432581044,59.57,4.44,0,1,1,0.6,0.00273157185960009,5.38066601624657,0.777643450046931,43.3757255399254,3.0041,52.5408665780785,51.8590457399263
2031,7,2.24,2.784,18.5,2.53584286492207,73.2,4.65,0,1,1,0.6,2.68689592102196,7.46203460301944,0.750968948256164,43.3635211102435,3.0041,57.2675205825411,52.1563917354637
2031,8,0,0,18.4,2.51701829650327,75.96,3.49,0,1,1,0.6,0.76328594513635,7.18555555160072,0.916926947768397,43.5195980404541,3.0041,55.3894664849596,54.0344458330452
2031,9,0,0,15.3,1.95107327120539,55.74,2.34,0,1,1,0.6,0.287751163128426,6.97830980034522,0.938370995840157,43.5270643630653,3.0041,54.7355963223791,54.6883159956257
2031,10,0,0,11.5,1.321422018351,65.84,1.25,0,1,1,0.6,0.148618865712439,6.84135224155242,0.933944230595976,43.5113917060145,3.0041,54.4394070438754,54.9845052741295
2031,11,0,0,7.13,0.725049354203736,58.83,0.69,0,1,1,0.6,0.103426416013589,6.76735061185543,0.928336106822239,43.4991928668609,3.0041,54.3024060015522,55.1215063164527
2031,12,0,0,4.44,0.444772680629876,73.82,0.5,0,1,1,0.6,0.0828038090332955,6.72235189517634,0.924198302575344,43.4908710106337,3.0041,54.2243250174187,55.1995873005861
2032,1,0,0,3.38,0.354534878846153,59.58,0.57,0,1,1,0.6,0.0693528071344578,6.68669716233385,0.920623600281727,43.4838776426421,3.0041,54.1646512123921,55.2592611056127
2032,2,0,0,4.29,0.431296337046394,52.92,0.83,0,1,1,0.6,0.0558996687959054,6.64357757273873,0.91603351716002,43.4750117658705,3.0041,54.0946225245652,55.3292897934396
2032,3,1.12,0,6.83,0.690260651949626,53.3,1.73,0,1,1,0.6,0.700567730575016,7.03416184473306,0.908307818432041,43.4601616848685,3.0041,55.1072990786086,55.4366132393962
2032,4,0,0,9.91,1.08624679760332,45.03,3.03,0,1,1,0.6,0.406981467986058,6.92047798860252,0.922693333060856,43.4674110834047,3.0041,54.7216638730541,55.8222484449507
2032,5,0,0,13.7,1.67570940522576,60.12,3.82,0,1,1,0.6,0.176075512019411,6.74869531586184,0.92310919550746,43.4533926382186,3.0041,54.3053726616073,56.2385396563975
2032,6,0,0,16.9,2.23856432581044,89.57,4.44,0,1,1,0.6,0.0574911363613782,6.52584687968005,0.905448687969326,43.4126630371813,3.0041,53.9055497411921,56.6383625768127
2032,7,0,0,18.5,2.53584286492207,103.2,4.65,0,1,1,0.6,0.0161789231208072,6.28228075316141,0.87732639968301,43.3550296309334,3.0041,53.5349157068986,57.0089966111062
2032,8,0,0,18.4,2.51701829650327,105.96,3.49,0,1,1,0.6,0.00459606363199089,6.04951326871725,0.84774536414141,43.2934050197211,3.0041,53.1993597162118,57.3445526017931
2032,9,0,0,15.3,1.95107327120539,55.74,2.34,0,1,1,0.6,0.00173266999653896,5.87503324235017,0.824870629404368,43.2442216690859,3.0041,52.949958210837,57.5939541071678
2032,10,2.3,0,11.5,1.321422018351,65.84,1.25,0,1,1,0.6,1.35827194547454,6.70235173783325,0.809543063908302,43.2104406207024,3.0041,55.0847073679185,57.7592049500864
